,Unnamed: 0,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Transaction Date,Month,Month_num,Year,Location_Takeaway,Payment Method_Credit Card,Payment Method_Digital Wallet,Spent Per Item,Total_Item_Revenue_x,Total_Item_Revenue_y,Total_Item_Revenue
2487,7937,TXN_6714749,Sandwich,1.0,4.0,4.0,2023-08-02,2023-08-01,8,2023,True,True,False,4.0,4772.0,4772.0,4772.0
2488,7941,TXN_6013024,Juice,3.0,3.0,9.0,2023-09-06,2023-09-01,9,2023,True,True,False,3.0,3735.0,3735.0,3735.0
2489,7942,TXN_8065852,Sandwich,1.0,4.0,4.0,2023-07-17,2023-07-01,7,2023,False,True,False,4.0,4772.0,4772.0,4772.0
2490,7944,TXN_3695238,Salad,5.0,5.0,25.0,2023-04-20,2023-04-01,4,2023,True,False,False,5.0,6360.0,6360.0,6360.0
2491,7955,TXN_1349640,Juice,2.0,3.0,6.0,2023-06-17,2023-06-01,6,2023,False,True,False,3.0,3735.0,3735.0,3735.0
2492,7958,TXN_9660030,Cake,5.0,3.0,15.0,2023-11-24,2023-11-01,11,2023,False,True,False,3.0,3519.0,3519.0,3519.0
2493,7959,TXN_9649503,Cake,1.0,3.0,3.0,2023-01-02,2023-01-01,1,2023,True,True,False,3.0,3519.0,3519.0,3519.0
2494,7960,TXN_6618160,Tea,5.0,1.5,7.5,2023-03-13,2023-03-01,3,2023,True,False,False,1.5,1726.5,1726.5,1726.5
2495,7965,TXN_4590013,Tea,5.0,1.5,7.5,2023-04-19,2023-04-01,4,2023,True,False,False,1.5,1726.5,1726.5,1726.5
2496,7968,TXN_2457961,Coffee,2.0,2.0,4.0,2023-06-08,2023-06-01,6,2023,False,True,False,2.0,2242.0,2242.0,2242.0
2497,7975,TXN_2208949,Cake,4.0,3.0,12.0,2023-08-05,2023-08-01,8,2023,True,False,False,3.0,3519.0,3519.0,3519.0
2498,7977,TXN_6806968,Cookie,4.0,1.0,4.0,2023-07-03,2023-07-01,7,2023,True,False,False,1.0,1163.0,1163.0,1163.0
2499,7984,TXN_4252608,Juice,3.0,3.0,9.0,2023-08-23,2023-08-01,8,2023,False,True,False,3.0,3735.0,3735.0,3735.0
2500,7989,TXN_1917336,Sandwich,3.0,4.0,12.0,2023-04-12,2023-04-01,4,2023,False,False,False,4.0,4772.0,4772.0,4772.0
2501,8000,TXN_6476719,Juice,5.0,3.0,15.0,2023-06-04,2023-06-01,6,2023,True,False,False,3.0,3735.0,3735.0,3735.0
2502,8005,TXN_7153455,Coffee,4.0,2.0,8.0,2023-07-02,2023-07-01,7,2023,True,False,True,2.0,2242.0,2242.0,2242.0
2503,8009,TXN_7383137,Coffee,2.0,2.0,4.0,2023-12-02,2023-12-01,12,2023,False,True,False,2.0,2242.0,2242.0,2242.0
2504,8013,TXN_2441029,Cake,5.0,3.0,15.0,2023-05-18,2023-05-01,5,2023,False,False,False,3.0,3519.0,3519.0,3519.0
2505,8015,TXN_4801947,Juice,1.0,3.0,3.0,2023-01-01,2023-01-01,1,2023,True,False,True,3.0,3735.0,3735.0,3735.0
2506,8020,TXN_2547156,Cookie,3.0,1.0,3.0,2023-08-18,2023-08-01,8,2023,True,False,True,1.0,1163.0,1163.0,1163.0
2507,8022,TXN_8621278,Salad,2.0,5.0,10.0,2023-02-01,2023-02-01,2,2023,True,False,False,5.0,6360.0,6360.0,6360.0
2508,8023,TXN_2616353,Smoothie,3.0,4.0,12.0,2023-06-24,2023-06-01,6,2023,True,False,False,4.0,4088.0,4088.0,4088.0
2509,8025,TXN_3608237,Salad,1.0,5.0,5.0,2023-11-26,2023-11-01,11,2023,True,False,True,5.0,6360.0,6360.0,6360.0
2510,8026,TXN_2423167,Cake,3.0,3.0,9.0,2023-06-29,2023-06-01,6,2023,True,False,True,3.0,3519.0,3519.0,3519.0
2511,8035,TXN_3910293,Cake,4.0,3.0,12.0,2023-01-30,2023-01-01,1,2023,False,False,False,3.0,3519.0,3519.0,3519.0
2512,8037,TXN_4568379,Cookie,3.0,1.0,3.0,2023-05-28,2023-05-01,5,2023,False,False,True,1.0,1163.0,1163.0,1163.0
2513,8048,TXN_3880494,Sandwich,4.0,4.0,16.0,2023-12-17,2023-12-01,12,2023,True,False,False,4.0,4772.0,4772.0,4772.0
2514,8050,TXN_9320353,Salad,5.0,5.0,25.0,2023-01-10,2023-01-01,1,2023,False,False,False,5.0,6360.0,6360.0,6360.0
2515,8051,TXN_8837015,Juice,3.0,3.0,9.0,2023-06-11,2023-06-01,6,2023,False,True,False,3.0,3735.0,3735.0,3735.0
2516,8054,TXN_2667131,Sandwich,2.0,4.0,8.0,2023-10-10,2023-10-01,10,2023,True,True,False,4.0,4772.0,4772.0,4772.0
2517,8055,TXN_5536056,Smoothie,3.0,4.0,12.0,2023-12-22,2023-12-01,12,2023,True,False,True,4.0,4088.0,4088.0,4088.0
2518,8065,TXN_9020641,Cake,4.0,3.0,12.0,2023-06-27,2023-06-01,6,2023,False,True,False,3.0,3519.0,3519.0,3519.0
2519,8073,TXN_9705971,Juice,2.0,3.0,6.0,2023-09-02,2023-09-01,9,2023,True,True,False,3.0,3735.0,3735.0,3735.0
2520,8074,TXN_4809626,Coffee,5.0,2.0,10.0,2023-02-18,2023-02-01,2,2023,True,False,False,2.0,2242.0,2242.0,2242.0
2521,8075,TXN_5171248,Cake,5.0,3.0,15.0,2023-06-14,2023-06-01,6,2023,False,False,True,3.0,3519.0,3519.0,3519.0
2522,8083,TXN_8552898,Coffee,5.0,2.0,10.0,2023-11-06,2023-11-01,11,2023,True,True,False,2.0,2242.0,2242.0,2242.0
2523,8085,TXN_4787754,Juice,2.0,3.0,6.0,2023-08-31,2023-08-01,8,2023,True,False,True,3.0,3735.0,3735.0,3735.0
2524,8090,TXN_6021363,Sandwich,2.0,4.0,8.0,2023-01-11,2023-01-01,1,2023,True,True,False,4.0,4772.0,4772.0,4772.0
2525,8094,TXN_2477650,Cookie,1.0,1.0,1.0,2023-10-24,2023-10-01,10,2023,True,False,False,1.0,1163.0,1163.0,1163.0
2526,8095,TXN_4987376,Tea,2.0,1.5,3.0,2023-08-20,2023-08-01,8,2023,True,False,True,1.5,1726.5,1726.5,1726.5
2527,8099,TXN_7362526,Juice,1.0,3.0,3.0,2023-09-16,2023-09-01,9,2023,True,True,False,3.0,3735.0,3735.0,3735.0
2528,8102,TXN_6324687,Smoothie,1.0,4.0,4.0,2023-03-03,2023-03-01,3,2023,True,True,False,4.0,4088.0,4088.0,4088.0
2529,8106,TXN_4757873,Tea,1.0,1.5,1.5,2023-09-12,2023-09-01,9,2023,False,True,False,1.5,1726.5,1726.5,1726.5
2530,8107,TXN_6283718,Smoothie,3.0,4.0,12.0,2023-07-20,2023-07-01,7,2023,True,False,True,4.0,4088.0,4088.0,4088.0
2531,8110,TXN_3048882,Juice,2.0,3.0,6.0,2023-12-30,2023-12-01,12,2023,True,False,False,3.0,3735.0,3735.0,3735.0
2532,8114,TXN_5922981,Salad,5.0,5.0,25.0,2023-11-10,2023-11-01,11,2023,True,False,True,5.0,6360.0,6360.0,6360.0
2533,8115,TXN_4108567,Coffee,2.0,2.0,4.0,2023-08-14,2023-08-01,8,2023,True,False,False,2.0,2242.0,2242.0,2242.0
2534,8119,TXN_9246986,Tea,4.0,1.5,6.0,2023-09-08,2023-09-01,9,2023,True,False,False,1.5,1726.5,1726.5,1726.5
2535,8124,TXN_5832513,Juice,4.0,3.0,12.0,2023-11-02,2023-11-01,11,2023,False,False,False,3.0,3735.0,3735.0,3735.0
2536,8125,TXN_6053755,Cookie,4.0,1.0,4.0,2023-01-18,2023-01-01,1,2023,True,False,True,1.0,1163.0,1163.0,1163.0
2537,8135,TXN_6361593,Sandwich,4.0,4.0,16.0,2023-08-29,2023-08-01,8,2023,True,False,True,4.0,4772.0,4772.0,4772.0
2538,8140,TXN_2729959,Smoothie,4.0,4.0,16.0,2023-02-01,2023-02-01,2,2023,False,False,True,4.0,4088.0,4088.0,4088.0
2539,8142,TXN_2134763,Juice,3.0,3.0,9.0,2023-03-28,2023-03-01,3,2023,True,True,False,3.0,3735.0,3735.0,3735.0
2540,8143,TXN_1633607,Juice,1.0,3.0,3.0,2023-03-13,2023-03-01,3,2023,True,False,False,3.0,3735.0,3735.0,3735.0
2541,8148,TXN_5845583,Tea,4.0,1.5,6.0,2023-10-19,2023-10-01,10,2023,False,False,False,1.5,1726.5,1726.5,1726.5
2542,8149,TXN_6692318,Tea,2.0,1.5,3.0,2023-08-20,2023-08-01,8,2023,False,False,False,1.5,1726.5,1726.5,1726.5
2543,8150,TXN_9571019,Coffee,2.0,2.0,4.0,2023-06-22,2023-06-01,6,2023,False,False,False,2.0,2242.0,2242.0,2242.0
2544,8151,TXN_6451595,Juice,2.0,3.0,6.0,2023-03-26,2023-03-01,3,2023,True,True,False,3.0,3735.0,3735.0,3735.0
2545,8152,TXN_4797429,Salad,5.0,5.0,25.0,2023-11-07,2023-11-01,11,2023,False,False,True,5.0,6360.0,6360.0,6360.0
2546,8154,TXN_6925284,Juice,5.0,3.0,15.0,2023-01-21,2023-01-01,1,2023,True,False,True,3.0,3735.0,3735.0,3735.0
2547,8155,TXN_2925996,Cake,3.0,3.0,9.0,2023-04-11,2023-04-01,4,2023,True,False,False,3.0,3519.0,3519.0,3519.0
2548,8158,TXN_5750248,Salad,4.0,5.0,20.0,2023-07-20,2023-07-01,7,2023,False,False,True,5.0,6360.0,6360.0,6360.0
2549,8162,TXN_7416196,Smoothie,2.0,4.0,8.0,2023-10-20,2023-10-01,10,2023,False,False,False,4.0,4088.0,4088.0,4088.0
2550,8173,TXN_6438980,Salad,2.0,5.0,10.0,2023-11-10,2023-11-01,11,2023,True,True,False,5.0,6360.0,6360.0,6360.0
2551,8176,TXN_2424839,Juice,4.0,3.0,12.0,2023-09-28,2023-09-01,9,2023,False,False,True,3.0,3735.0,3735.0,3735.0
2552,8178,TXN_1982031,Cookie,4.0,1.0,4.0,2023-02-03,2023-02-01,2,2023,True,False,False,1.0,1163.0,1163.0,1163.0
2553,8179,TXN_3060286,Tea,2.0,1.5,3.0,2023-08-10,2023-08-01,8,2023,True,False,False,1.5,1726.5,1726.5,1726.5
2554,8183,TXN_2764625,Tea,1.0,1.5,1.5,2023-12-03,2023-12-01,12,2023,False,False,False,1.5,1726.5,1726.5,1726.5
2555,8184,TXN_6086123,Juice,3.0,3.0,9.0,2023-11-17,2023-11-01,11,2023,True,True,False,3.0,3735.0,3735.0,3735.0
2556,8187,TXN_4389662,Smoothie,1.0,4.0,4.0,2023-08-09,2023-08-01,8,2023,True,False,False,4.0,4088.0,4088.0,4088.0
2557,8189,TXN_9389300,Salad,3.0,5.0,15.0,2023-01-14,2023-01-01,1,2023,True,True,False,5.0,6360.0,6360.0,6360.0
2558,8191,TXN_2147448,Coffee,4.0,2.0,8.0,2023-11-27,2023-11-01,11,2023,False,True,False,2.0,2242.0,2242.0,2242.0
2559,8194,TXN_9857832,Tea,3.0,1.5,4.5,2023-03-31,2023-03-01,3,2023,False,False,False,1.5,1726.5,1726.5,1726.5
2560,8202,TXN_1292430,Smoothie,1.0,4.0,4.0,2023-03-09,2023-03-01,3,2023,True,True,False,4.0,4088.0,4088.0,4088.0
2561,8204,TXN_2470530,Cake,1.0,3.0,3.0,2023-03-21,2023-03-01,3,2023,True,False,True,3.0,3519.0,3519.0,3519.0
2562,8207,TXN_1434598,Sandwich,5.0,4.0,20.0,2023-11-18,2023-11-01,11,2023,True,False,False,4.0,4772.0,4772.0,4772.0
2563,8216,TXN_4375708,Sandwich,4.0,4.0,16.0,2023-08-01,2023-08-01,8,2023,True,True,False,4.0,4772.0,4772.0,4772.0
2564,8217,TXN_9775984,Juice,2.0,3.0,6.0,2023-10-09,2023-10-01,10,2023,False,True,False,3.0,3735.0,3735.0,3735.0
2565,8220,TXN_1625754,Cake,5.0,3.0,15.0,2023-08-03,2023-08-01,8,2023,False,False,True,3.0,3519.0,3519.0,3519.0
2566,8221,TXN_9567915,Cake,1.0,3.0,3.0,2023-06-30,2023-06-01,6,2023,True,False,True,3.0,3519.0,3519.0,3519.0
2567,8222,TXN_4062634,Salad,2.0,5.0,10.0,2023-04-05,2023-04-01,4,2023,False,True,False,5.0,6360.0,6360.0,6360.0
2568,8223,TXN_6624397,Juice,4.0,3.0,12.0,2023-04-30,2023-04-01,4,2023,True,False,False,3.0,3735.0,3735.0,3735.0
2569,8226,TXN_2404800,Sandwich,5.0,4.0,20.0,2023-01-28,2023-01-01,1,2023,False,False,False,4.0,4772.0,4772.0,4772.0
2570,8227,TXN_4501915,Juice,4.0,3.0,12.0,2023-12-04,2023-12-01,12,2023,True,True,False,3.0,3735.0,3735.0,3735.0
2571,8232,TXN_4247105,Coffee,5.0,2.0,10.0,2023-04-14,2023-04-01,4,2023,False,False,False,2.0,2242.0,2242.0,2242.0
2572,8233,TXN_8732935,Cookie,4.0,1.0,4.0,2023-08-06,2023-08-01,8,2023,True,True,False,1.0,1163.0,1163.0,1163.0
2573,8235,TXN_3270584,Cake,3.0,3.0,9.0,2023-01-10,2023-01-01,1,2023,True,True,False,3.0,3519.0,3519.0,3519.0
2574,8237,TXN_7412012,Coffee,1.0,2.0,2.0,2023-08-02,2023-08-01,8,2023,False,False,False,2.0,2242.0,2242.0,2242.0
2575,8238,TXN_1927324,Sandwich,1.0,4.0,4.0,2023-08-29,2023-08-01,8,2023,True,False,True,4.0,4772.0,4772.0,4772.0
2576,8244,TXN_7371782,Tea,3.0,1.5,4.5,2023-02-26,2023-02-01,2,2023,False,False,False,1.5,1726.5,1726.5,1726.5
2577,8245,TXN_7631505,Sandwich,4.0,4.0,16.0,2023-07-08,2023-07-01,7,2023,False,False,False,4.0,4772.0,4772.0,4772.0
2578,8247,TXN_2593909,Juice,2.0,3.0,6.0,2023-02-25,2023-02-01,2,2023,False,False,False,3.0,3735.0,3735.0,3735.0
2579,8251,TXN_3745153,Smoothie,4.0,4.0,16.0,2023-06-30,2023-06-01,6,2023,False,False,True,4.0,4088.0,4088.0,4088.0
2580,8253,TXN_8153957,Coffee,1.0,2.0,2.0,2023-10-12,2023-10-01,10,2023,True,False,True,2.0,2242.0,2242.0,2242.0
2581,8255,TXN_6874195,Juice,3.0,3.0,9.0,2023-04-22,2023-04-01,4,2023,True,False,False,3.0,3735.0,3735.0,3735.0
2582,8257,TXN_5172383,Juice,3.0,3.0,9.0,2023-03-28,2023-03-01,3,2023,False,False,False,3.0,3735.0,3735.0,3735.0
2583,8258,TXN_9288999,Cookie,3.0,1.0,3.0,2023-05-01,2023-05-01,5,2023,False,True,False,1.0,1163.0,1163.0,1163.0
2584,8264,TXN_2244418,Salad,5.0,5.0,25.0,2023-10-15,2023-10-01,10,2023,True,False,False,5.0,6360.0,6360.0,6360.0
2585,8268,TXN_3888864,Sandwich,1.0,4.0,4.0,2023-10-13,2023-10-01,10,2023,False,True,False,4.0,4772.0,4772.0,4772.0
2586,8271,TXN_4356114,Juice,2.0,3.0,6.0,2023-05-05,2023-05-01,5,2023,True,False,False,3.0,3735.0,3735.0,3735.0
2587,8272,TXN_2097023,Salad,3.0,5.0,15.0,2023-11-10,2023-11-01,11,2023,True,False,True,5.0,6360.0,6360.0,6360.0
2588,8275,TXN_3529354,Juice,2.0,3.0,6.0,2023-09-06,2023-09-01,9,2023,True,True,False,3.0,3735.0,3735.0,3735.0
2589,8282,TXN_7251037,Salad,3.0,5.0,15.0,2023-08-17,2023-08-01,8,2023,False,True,False,5.0,6360.0,6360.0,6360.0
2590,8283,TXN_9891576,Sandwich,3.0,4.0,12.0,2023-04-28,2023-04-01,4,2023,True,False,True,4.0,4772.0,4772.0,4772.0
2591,8285,TXN_9830755,Cookie,5.0,1.0,5.0,2023-06-24,2023-06-01,6,2023,True,False,True,1.0,1163.0,1163.0,1163.0
2592,8288,TXN_8809659,Juice,2.0,3.0,6.0,2023-01-16,2023-01-01,1,2023,True,False,False,3.0,3735.0,3735.0,3735.0
2593,8290,TXN_7554731,Cake,1.0,3.0,3.0,2023-02-02,2023-02-01,2,2023,False,True,False,3.0,3519.0,3519.0,3519.0
2594,8292,TXN_8652021,Cake,1.0,3.0,3.0,2023-09-23,2023-09-01,9,2023,False,True,False,3.0,3519.0,3519.0,3519.0
2595,8296,TXN_7797507,Sandwich,5.0,4.0,20.0,2023-06-06,2023-06-01,6,2023,True,False,True,4.0,4772.0,4772.0,4772.0
2596,8303,TXN_5209346,Smoothie,3.0,4.0,12.0,2023-02-22,2023-02-01,2,2023,False,True,False,4.0,4088.0,4088.0,4088.0
2597,8306,TXN_6571385,Tea,4.0,1.5,6.0,2023-01-06,2023-01-01,1,2023,True,False,False,1.5,1726.5,1726.5,1726.5
2598,8307,TXN_6430534,Tea,5.0,1.5,7.5,2023-01-29,2023-01-01,1,2023,True,False,False,1.5,1726.5,1726.5,1726.5
2599,8311,TXN_9693344,Tea,4.0,1.5,6.0,2023-01-15,2023-01-01,1,2023,True,True,False,1.5,1726.5,1726.5,1726.5
2600,8312,TXN_9801552,Sandwich,4.0,4.0,16.0,2023-04-20,2023-04-01,4,2023,True,True,False,4.0,4772.0,4772.0,4772.0
2601,8314,TXN_8082317,Juice,3.0,3.0,9.0,2023-08-18,2023-08-01,8,2023,True,False,False,3.0,3735.0,3735.0,3735.0
2602,8315,TXN_1569729,Smoothie,5.0,4.0,20.0,2023-07-16,2023-07-01,7,2023,True,False,False,4.0,4088.0,4088.0,4088.0
2603,8318,TXN_8991609,Salad,4.0,5.0,20.0,2023-06-19,2023-06-01,6,2023,False,False,True,5.0,6360.0,6360.0,6360.0
2604,8319,TXN_5000665,Cake,3.0,3.0,9.0,2023-11-28,2023-11-01,11,2023,False,False,True,3.0,3519.0,3519.0,3519.0
2605,8324,TXN_7153321,Salad,5.0,5.0,25.0,2023-12-19,2023-12-01,12,2023,True,True,False,5.0,6360.0,6360.0,6360.0
2606,8326,TXN_7328705,Cookie,4.0,1.0,4.0,2023-09-09,2023-09-01,9,2023,True,False,True,1.0,1163.0,1163.0,1163.0
2607,8328,TXN_8970187,Cake,1.0,3.0,3.0,2023-03-13,2023-03-01,3,2023,True,False,True,3.0,3519.0,3519.0,3519.0
2608,8332,TXN_6904952,Salad,4.0,5.0,20.0,2023-04-04,2023-04-01,4,2023,True,False,True,5.0,6360.0,6360.0,6360.0
2609,8335,TXN_9824238,Tea,5.0,1.5,7.5,2023-07-14,2023-07-01,7,2023,False,False,False,1.5,1726.5,1726.5,1726.5
2610,8342,TXN_4440412,Sandwich,3.0,4.0,12.0,2023-04-15,2023-04-01,4,2023,True,False,False,4.0,4772.0,4772.0,4772.0
2611,8352,TXN_6068074,Smoothie,2.0,4.0,8.0,2023-06-01,2023-06-01,6,2023,False,False,False,4.0,4088.0,4088.0,4088.0
2612,8356,TXN_1701798,Coffee,2.0,2.0,4.0,2023-07-24,2023-07-01,7,2023,True,False,False,2.0,2242.0,2242.0,2242.0
2613,8358,TXN_4807899,Coffee,5.0,2.0,10.0,2023-07-03,2023-07-01,7,2023,True,False,True,2.0,2242.0,2242.0,2242.0
2614,8361,TXN_2102950,Coffee,5.0,2.0,10.0,2023-12-07,2023-12-01,12,2023,True,False,True,2.0,2242.0,2242.0,2242.0
2615,8369,TXN_2210019,Sandwich,3.0,4.0,12.0,2023-12-05,2023-12-01,12,2023,False,False,False,4.0,4772.0,4772.0,4772.0
2616,8375,TXN_4059695,Salad,3.0,5.0,15.0,2023-12-30,2023-12-01,12,2023,True,False,False,5.0,6360.0,6360.0,6360.0
2617,8384,TXN_3877643,Juice,4.0,3.0,12.0,2023-11-15,2023-11-01,11,2023,False,False,False,3.0,3735.0,3735.0,3735.0
2618,8386,TXN_3755657,Smoothie,2.0,4.0,8.0,2023-03-24,2023-03-01,3,2023,False,False,True,4.0,4088.0,4088.0,4088.0
2619,8396,TXN_5279293,Sandwich,3.0,4.0,12.0,2023-11-11,2023-11-01,11,2023,True,False,True,4.0,4772.0,4772.0,4772.0
2620,8397,TXN_3488082,Sandwich,1.0,4.0,4.0,2023-04-12,2023-04-01,4,2023,False,False,True,4.0,4772.0,4772.0,4772.0
2621,8398,TXN_3342106,Sandwich,1.0,4.0,4.0,2023-01-14,2023-01-01,1,2023,False,True,False,4.0,4772.0,4772.0,4772.0
2622,8400,TXN_1967032,Tea,1.0,1.5,1.5,2023-01-12,2023-01-01,1,2023,True,False,True,1.5,1726.5,1726.5,1726.5
2623,8406,TXN_3543930,Juice,2.0,3.0,6.0,2023-10-10,2023-10-01,10,2023,True,True,False,3.0,3735.0,3735.0,3735.0
2624,8410,TXN_5747509,Cookie,2.0,1.0,2.0,2023-10-30,2023-10-01,10,2023,False,False,False,1.0,1163.0,1163.0,1163.0
2625,8412,TXN_9012517,Coffee,2.0,2.0,4.0,2023-10-21,2023-10-01,10,2023,False,True,False,2.0,2242.0,2242.0,2242.0
2626,8414,TXN_5303092,Tea,2.0,1.5,3.0,2023-05-05,2023-05-01,5,2023,False,True,False,1.5,1726.5,1726.5,1726.5
2627,8416,TXN_3865641,Cake,5.0,3.0,15.0,2023-09-15,2023-09-01,9,2023,False,False,True,3.0,3519.0,3519.0,3519.0
2628,8419,TXN_6568307,Coffee,1.0,2.0,2.0,2023-07-16,2023-07-01,7,2023,False,False,False,2.0,2242.0,2242.0,2242.0
2629,8420,TXN_8281347,Juice,4.0,3.0,12.0,2023-08-11,2023-08-01,8,2023,False,True,False,3.0,3735.0,3735.0,3735.0
2630,8421,TXN_8353202,Sandwich,4.0,4.0,16.0,2023-06-14,2023-06-01,6,2023,False,False,True,4.0,4772.0,4772.0,4772.0
2631,8422,TXN_7377398,Juice,2.0,3.0,6.0,2023-02-26,2023-02-01,2,2023,True,False,False,3.0,3735.0,3735.0,3735.0
2632,8423,TXN_6915068,Juice,2.0,3.0,6.0,2023-11-26,2023-11-01,11,2023,False,False,False,3.0,3735.0,3735.0,3735.0
2633,8425,TXN_1983422,Cookie,2.0,1.0,2.0,2023-06-26,2023-06-01,6,2023,False,False,True,1.0,1163.0,1163.0,1163.0
2634,8427,TXN_5572520,Smoothie,5.0,4.0,20.0,2023-05-14,2023-05-01,5,2023,True,False,False,4.0,4088.0,4088.0,4088.0
2635,8440,TXN_1970180,Cake,2.0,3.0,6.0,2023-08-02,2023-08-01,8,2023,True,False,True,3.0,3519.0,3519.0,3519.0
2636,8441,TXN_5415223,Tea,2.0,1.5,3.0,2023-09-02,2023-09-01,9,2023,False,False,False,1.5,1726.5,1726.5,1726.5
2637,8442,TXN_4777601,Tea,1.0,1.5,1.5,2023-08-18,2023-08-01,8,2023,False,True,False,1.5,1726.5,1726.5,1726.5
2638,8445,TXN_7497122,Sandwich,5.0,4.0,20.0,2023-03-23,2023-03-01,3,2023,True,False,True,4.0,4772.0,4772.0,4772.0
2639,8451,TXN_1256513,Coffee,4.0,2.0,8.0,2023-02-21,2023-02-01,2,2023,False,True,False,2.0,2242.0,2242.0,2242.0
2640,8453,TXN_9432758,Cookie,3.0,1.0,3.0,2023-10-02,2023-10-01,10,2023,True,False,False,1.0,1163.0,1163.0,1163.0
2641,8455,TXN_7174856,Sandwich,1.0,4.0,4.0,2023-05-03,2023-05-01,5,2023,True,False,False,4.0,4772.0,4772.0,4772.0
2642,8461,TXN_7325508,Salad,4.0,5.0,20.0,2023-05-27,2023-05-01,5,2023,True,True,False,5.0,6360.0,6360.0,6360.0
2643,8467,TXN_8469087,Salad,2.0,5.0,10.0,2023-11-06,2023-11-01,11,2023,True,False,True,5.0,6360.0,6360.0,6360.0
2644,8471,TXN_8783484,Smoothie,1.0,4.0,4.0,2023-11-20,2023-11-01,11,2023,False,False,False,4.0,4088.0,4088.0,4088.0
2645,8472,TXN_9599703,Cake,2.0,3.0,6.0,2023-09-25,2023-09-01,9,2023,False,False,True,3.0,3519.0,3519.0,3519.0
2646,8476,TXN_5445994,Juice,1.0,3.0,3.0,2023-06-11,2023-06-01,6,2023,False,True,False,3.0,3735.0,3735.0,3735.0
2647,8483,TXN_5468153,Smoothie,5.0,4.0,20.0,2023-12-15,2023-12-01,12,2023,False,False,True,4.0,4088.0,4088.0,4088.0
2648,8484,TXN_9363711,Coffee,5.0,2.0,10.0,2023-11-23,2023-11-01,11,2023,True,False,True,2.0,2242.0,2242.0,2242.0
2649,8485,TXN_6845073,Cookie,1.0,1.0,1.0,2023-04-05,2023-04-01,4,2023,False,True,False,1.0,1163.0,1163.0,1163.0
2650,8487,TXN_1691313,Sandwich,2.0,4.0,8.0,2023-03-17,2023-03-01,3,2023,True,False,True,4.0,4772.0,4772.0,4772.0
2651,8492,TXN_5425668,Cookie,5.0,1.0,5.0,2023-04-09,2023-04-01,4,2023,True,False,False,1.0,1163.0,1163.0,1163.0
2652,8496,TXN_2101934,Smoothie,4.0,4.0,16.0,2023-11-27,2023-11-01,11,2023,False,False,False,4.0,4088.0,4088.0,4088.0
2653,8499,TXN_9205425,Sandwich,3.0,4.0,12.0,2023-09-16,2023-09-01,9,2023,True,False,True,4.0,4772.0,4772.0,4772.0
2654,8500,TXN_9306482,Smoothie,2.0,4.0,8.0,2023-01-16,2023-01-01,1,2023,True,False,True,4.0,4088.0,4088.0,4088.0
2655,8505,TXN_4734366,Smoothie,1.0,4.0,4.0,2023-08-20,2023-08-01,8,2023,True,True,False,4.0,4088.0,4088.0,4088.0
2656,8514,TXN_4130343,Coffee,4.0,2.0,8.0,2023-12-08,2023-12-01,12,2023,False,True,False,2.0,2242.0,2242.0,2242.0
2657,8520,TXN_6090715,Juice,3.0,3.0,9.0,2023-11-14,2023-11-01,11,2023,False,True,False,3.0,3735.0,3735.0,3735.0
2658,8525,TXN_7155957,Salad,5.0,5.0,25.0,2023-02-22,2023-02-01,2,2023,False,False,True,5.0,6360.0,6360.0,6360.0
2659,8526,TXN_4350828,Juice,2.0,3.0,6.0,2023-02-16,2023-02-01,2,2023,False,False,True,3.0,3735.0,3735.0,3735.0
2660,8530,TXN_4970127,Tea,1.0,1.5,1.5,2023-12-09,2023-12-01,12,2023,False,False,True,1.5,1726.5,1726.5,1726.5
2661,8531,TXN_9567719,Sandwich,5.0,4.0,20.0,2023-01-24,2023-01-01,1,2023,False,False,True,4.0,4772.0,4772.0,4772.0
2662,8535,TXN_1084010,Smoothie,2.0,4.0,8.0,2023-08-11,2023-08-01,8,2023,False,True,False,4.0,4088.0,4088.0,4088.0
2663,8538,TXN_4742049,Juice,1.0,3.0,3.0,2023-09-10,2023-09-01,9,2023,True,True,False,3.0,3735.0,3735.0,3735.0
2664,8549,TXN_6769554,Coffee,5.0,2.0,10.0,2023-02-06,2023-02-01,2,2023,True,True,False,2.0,2242.0,2242.0,2242.0
2665,8552,TXN_2614633,Coffee,4.0,2.0,8.0,2023-04-23,2023-04-01,4,2023,False,False,True,2.0,2242.0,2242.0,2242.0
2666,8556,TXN_3399636,Juice,3.0,3.0,9.0,2023-08-07,2023-08-01,8,2023,True,False,True,3.0,3735.0,3735.0,3735.0
2667,8557,TXN_8587529,Cookie,2.0,1.0,2.0,2023-07-09,2023-07-01,7,2023,True,True,False,1.0,1163.0,1163.0,1163.0
2668,8559,TXN_6945985,Tea,3.0,1.5,4.5,2023-02-13,2023-02-01,2,2023,False,False,True,1.5,1726.5,1726.5,1726.5
2669,8560,TXN_4117627,Cake,3.0,3.0,9.0,2023-06-22,2023-06-01,6,2023,False,True,False,3.0,3519.0,3519.0,3519.0
2670,8565,TXN_9061106,Cake,4.0,3.0,12.0,2023-11-04,2023-11-01,11,2023,True,False,True,3.0,3519.0,3519.0,3519.0
2671,8571,TXN_2381411,Coffee,5.0,2.0,10.0,2023-07-30,2023-07-01,7,2023,False,False,False,2.0,2242.0,2242.0,2242.0
